03-03-2014 15:34:17.493;11;DESCRIBE
03-03-2014 15:34:18.898;11;DESCRIBE
03-03-2014 15:34:22.739;11;TRANSLATE
03-03-2014 15:34:26.105;11;LISTEN
03-03-2014 15:37:07.106;20;DESCRIBE
03-03-2014 15:37:09.109;20;DESCRIBE
03-03-2014 15:37:10.376;20;DESCRIBE
03-03-2014 15:37:11.576;20;DESCRIBE
03-03-2014 15:37:11.990;20;DESCRIBE
03-03-2014 15:37:14.614;20;DESCRIBE
03-03-2014 15:37:18.051;20;TRANSLATE
03-03-2014 15:37:19.853;20;TRANSLATE
03-03-2014 15:37:20.754;20;TRANSLATE
03-03-2014 15:37:25.926;20;LISTEN
03-03-2014 15:37:27.327;20;LISTEN
03-03-2014 15:37:46.218;27;LISTEN
03-03-2014 15:37:49.462;27;LISTEN
03-03-2014 15:37:59.765;11;LISTEN
03-03-2014 15:38:02.870;11;LISTEN
03-03-2014 15:38:05.804;11;TRANSLATE
03-03-2014 15:38:09.714;11;DESCRIBE
03-03-2014 15:38:10.123;11;DESCRIBE
03-03-2014 15:38:11.786;11;LISTEN
03-03-2014 15:38:29.132;0;LISTEN
03-03-2014 15:38:31.148;0;LISTEN
03-03-2014 15:38:32.701;0;TRANSLATE
03-03-2014 15:38:33.707;0;LISTEN
03-03-2014 15:38:39.990;2;LISTEN
03-03-2014 15:38:42.694;2;LISTEN
03-03-2014 15:38:44.559;2;LISTEN
03-03-2014 15:38:54.860;1;TRANSLATE
03-03-2014 15:38:58.531;1;LISTEN
03-03-2014 15:39:00.735;1;LISTEN
03-03-2014 15:39:02.837;1;LISTEN
03-03-2014 15:39:12.551;-1;LISTEN
03-03-2014 15:39:15.854;2;LISTEN
03-03-2014 15:39:33.940;16;DESCRIBE
03-03-2014 15:39:36.609;16;DESCRIBE
03-03-2014 15:39:41.848;16;LISTEN
03-03-2014 15:39:43.623;16;LISTEN
03-03-2014 15:39:52.687;-1;LISTEN
03-03-2014 15:39:53.656;-1;LISTEN
03-03-2014 15:40:07.212;10;LISTEN
03-03-2014 15:40:09.346;10;LISTEN
03-03-2014 15:40:11.382;10;LISTEN
03-03-2014 15:40:22.866;5;TRANSLATE
03-03-2014 15:40:26.840;5;DESCRIBE
03-03-2014 15:40:30.835;5;DESCRIBE
03-03-2014 15:40:31.342;5;DESCRIBE
03-03-2014 15:40:35.130;5;LISTEN
03-03-2014 15:40:37.582;5;LISTEN
03-03-2014 15:40:39.824;5;DESCRIBE
03-03-2014 15:40:46.259;5;DESCRIBE
03-03-2014 15:40:46.857;5;LISTEN
03-03-2014 15:40:57.234;6;LISTEN
03-03-2014 15:40:59.743;6;LISTEN
03-03-2014 15:41:19.958;23;LISTEN
03-03-2014 15:41:22.893;23;LISTEN
03-03-2014 15:41:40.028;26;LISTEN
03-03-2014 15:41:41.986;26;TRANSLATE
03-03-2014 15:41:44.727;26;LISTEN
03-03-2014 15:41:51.604;4;LISTEN
03-03-2014 15:41:55.240;4;TRANSLATE
03-03-2014 15:41:56.224;4;TRANSLATE
03-03-2014 15:41:56.889;4;LISTEN
03-03-2014 15:42:14.620;14;LISTEN
03-03-2014 15:42:20.092;14;DESCRIBE
03-03-2014 15:42:22.205;14;LISTEN
03-03-2014 15:42:36.977;25;LISTEN
03-03-2014 15:42:38.979;25;LISTEN
03-03-2014 15:42:40.681;25;LISTEN
03-03-2014 15:42:48.226;3;LISTEN
03-03-2014 15:42:50.260;3;LISTEN
03-03-2014 15:42:57.149;17;TRANSLATE
03-03-2014 15:43:04.062;17;DESCRIBE
03-03-2014 15:43:10.084;17;LISTEN
03-03-2014 15:43:27.936;17;LISTEN
03-03-2014 15:43:56.971;21;TRANSLATE
03-03-2014 15:43:59.263;21;LISTEN
03-03-2014 15:44:01.689;21;LISTEN
03-03-2014 15:44:13.713;21;LISTEN
03-03-2014 15:44:41.350;22;TRANSLATE
03-03-2014 15:44:44.487;22;LISTEN
03-03-2014 15:44:46.590;22;LISTEN
03-03-2014 15:44:48.792;22;LISTEN
03-03-2014 15:44:52.561;12;TRANSLATE
03-03-2014 15:44:55.099;12;LISTEN
03-03-2014 15:44:57.435;12;LISTEN
03-03-2014 15:45:02.376;22;LISTEN
03-03-2014 15:45:18.833;28;LISTEN
03-03-2014 15:45:22.062;28;DESCRIBE
03-03-2014 15:45:25.164;28;DESCRIBE
03-03-2014 15:45:26.000;28;LISTEN
03-03-2014 15:45:30.082;13;TRANSLATE
03-03-2014 15:45:35.215;13;LISTEN
03-03-2014 15:45:36.947;13;LISTEN
03-03-2014 15:45:41.061;28;LISTEN
03-03-2014 15:45:46.289;12;LISTEN
03-03-2014 15:45:49.695;22;LISTEN
03-03-2014 15:46:05.419;29;LISTEN
03-03-2014 15:46:11.027;29;LISTEN
03-03-2014 15:46:17.734;19;LISTEN
03-03-2014 15:46:20.562;19;LISTEN
03-03-2014 15:46:22.263;19;LISTEN
03-03-2014 15:46:31.629;9;LISTEN
03-03-2014 15:46:35.028;9;LISTEN
03-03-2014 15:46:46.762;15;LISTEN
03-03-2014 15:46:48.631;15;LISTEN
03-03-2014 15:47:00.618;19;LISTEN
03-03-2014 15:47:05.422;9;LISTEN
