25-02-2014 11:00:34.605;20;LISTEN
25-02-2014 11:00:36.304;20;LISTEN
25-02-2014 11:00:40.053;20;DESCRIBE
25-02-2014 11:00:40.755;20;DESCRIBE
25-02-2014 11:00:41.254;20;DESCRIBE
25-02-2014 11:00:54.303;11;TRANSLATE
25-02-2014 11:00:55.458;11;TRANSLATE
25-02-2014 11:00:56.094;11;TRANSLATE
25-02-2014 11:00:56.561;11;TRANSLATE
25-02-2014 11:01:04.570;11;LISTEN
25-02-2014 11:01:07.245;11;LISTEN
25-02-2014 11:01:16.996;11;DESCRIBE
25-02-2014 11:01:17.519;11;DESCRIBE
25-02-2014 11:01:18.594;11;TRANSLATE
25-02-2014 11:01:19.319;11;TRANSLATE
25-02-2014 11:01:41.611;11;LISTEN
25-02-2014 11:01:52.367;20;LISTEN
25-02-2014 11:02:03.769;11;LISTEN
25-02-2014 11:02:05.817;11;LISTEN
25-02-2014 11:02:09.542;11;LISTEN
25-02-2014 11:02:17.353;11;LISTEN
25-02-2014 11:02:32.843;5;DESCRIBE
25-02-2014 11:02:38.857;5;LISTEN
25-02-2014 11:02:41.816;5;TRANSLATE
25-02-2014 11:02:49.752;5;DESCRIBE
25-02-2014 11:02:49.888;5;DESCRIBE
25-02-2014 11:02:55.960;5;DESCRIBE
25-02-2014 11:02:58.737;5;DESCRIBE
25-02-2014 11:03:01.906;5;LISTEN
25-02-2014 11:03:04.671;5;LISTEN
25-02-2014 11:03:11.390;5;DESCRIBE
25-02-2014 11:03:12.284;5;DESCRIBE
25-02-2014 11:03:17.583;5;DESCRIBE
25-02-2014 11:03:19.997;5;DESCRIBE
25-02-2014 11:03:23.291;5;DESCRIBE
25-02-2014 11:03:24.163;5;DESCRIBE
25-02-2014 11:03:25.896;5;LISTEN
25-02-2014 11:03:42.185;5;LISTEN
25-02-2014 11:03:43.513;5;LISTEN
25-02-2014 11:03:44.584;5;LISTEN
25-02-2014 11:03:45.783;5;LISTEN
25-02-2014 11:03:47.652;5;LISTEN
25-02-2014 11:04:00.203;2;LISTEN
25-02-2014 11:04:03.302;2;LISTEN
25-02-2014 11:04:11.948;2;LISTEN
25-02-2014 11:04:16.450;2;LISTEN
25-02-2014 11:04:17.652;2;LISTEN
25-02-2014 11:04:20.899;2;LISTEN
25-02-2014 11:04:54.172;1;LISTEN
25-02-2014 11:04:57.175;1;LISTEN
25-02-2014 11:04:58.265;1;LISTEN
25-02-2014 11:04:59.812;1;LISTEN
25-02-2014 11:05:04.536;1;LISTEN
25-02-2014 11:05:05.893;1;LISTEN
25-02-2014 11:05:07.614;1;LISTEN
25-02-2014 11:05:11.763;1;LISTEN
25-02-2014 11:05:13.929;1;LISTEN
25-02-2014 11:05:36.005;27;LISTEN
25-02-2014 11:05:38.055;27;LISTEN
25-02-2014 11:05:44.458;27;LISTEN
25-02-2014 11:05:54.326;-1;LISTEN
25-02-2014 11:06:38.642;2;LISTEN
25-02-2014 11:07:00.513;1;LISTEN
25-02-2014 11:07:03.976;1;LISTEN
25-02-2014 11:07:04.985;1;LISTEN
25-02-2014 11:07:05.572;1;LISTEN
25-02-2014 11:07:16.676;1;LISTEN
25-02-2014 11:07:18.710;1;LISTEN
25-02-2014 11:07:19.748;1;LISTEN
25-02-2014 11:07:22.226;1;LISTEN
25-02-2014 11:07:23.281;1;LISTEN
25-02-2014 11:07:34.618;0;LISTEN
25-02-2014 11:07:36.175;0;LISTEN
25-02-2014 11:07:42.182;0;LISTEN
25-02-2014 11:07:46.887;0;LISTEN
25-02-2014 11:07:48.088;0;LISTEN
25-02-2014 11:07:49.289;0;LISTEN
25-02-2014 11:07:51.737;0;LISTEN
25-02-2014 11:07:52.970;0;LISTEN
25-02-2014 11:07:56.229;0;DESCRIBE
25-02-2014 11:07:58.778;0;DESCRIBE
25-02-2014 11:08:14.951;2;LISTEN
25-02-2014 11:08:16.724;2;LISTEN
25-02-2014 11:08:19.826;2;LISTEN
25-02-2014 11:08:20.823;2;LISTEN
25-02-2014 11:08:23.370;2;LISTEN
25-02-2014 11:08:24.561;2;LISTEN
25-02-2014 11:08:29.133;2;LISTEN
25-02-2014 11:08:34.039;1;LISTEN
25-02-2014 11:08:35.306;1;LISTEN
25-02-2014 11:08:37.789;1;LISTEN
25-02-2014 11:09:12.631;26;LISTEN
25-02-2014 11:09:18.027;26;LISTEN
25-02-2014 11:09:19.661;26;LISTEN
25-02-2014 11:09:20.963;26;LISTEN
25-02-2014 11:09:23.912;26;LISTEN
25-02-2014 11:09:25.204;26;LISTEN
25-02-2014 11:09:27.505;26;LISTEN
25-02-2014 11:09:28.972;26;LISTEN
25-02-2014 11:09:31.377;26;LISTEN
25-02-2014 11:09:32.755;26;LISTEN
25-02-2014 11:09:33.956;26;LISTEN
25-02-2014 11:09:35.954;26;LISTEN
25-02-2014 11:09:38.861;26;LISTEN
25-02-2014 11:09:44.257;26;LISTEN
25-02-2014 11:09:48.226;26;LISTEN
25-02-2014 11:09:49.132;26;LISTEN
25-02-2014 11:09:50.070;26;LISTEN
25-02-2014 11:09:50.931;26;LISTEN
25-02-2014 11:09:53.500;26;LISTEN
25-02-2014 11:09:54.377;-1;LISTEN
25-02-2014 11:09:55.068;26;LISTEN
25-02-2014 11:09:55.979;26;LISTEN
25-02-2014 11:09:56.873;26;LISTEN
25-02-2014 11:09:59.707;26;LISTEN
25-02-2014 11:10:00.716;26;LISTEN
25-02-2014 11:10:02.522;26;LISTEN
25-02-2014 11:10:03.477;26;LISTEN
25-02-2014 11:10:04.521;26;LISTEN
25-02-2014 11:10:05.379;26;LISTEN
25-02-2014 11:10:06.291;26;LISTEN
25-02-2014 11:10:07.049;26;LISTEN
25-02-2014 11:10:30.450;6;LISTEN
25-02-2014 11:10:32.996;6;LISTEN
25-02-2014 11:10:34.051;6;LISTEN
25-02-2014 11:10:35.288;6;LISTEN
25-02-2014 11:10:36.922;6;LISTEN
25-02-2014 11:10:38.254;6;LISTEN
25-02-2014 11:10:39.357;6;LISTEN
25-02-2014 11:10:40.524;6;LISTEN
25-02-2014 11:10:44.105;6;LISTEN
25-02-2014 11:10:45.431;6;LISTEN
25-02-2014 11:10:46.738;6;LISTEN
25-02-2014 11:10:49.605;6;DESCRIBE
25-02-2014 11:10:57.190;6;DESCRIBE
25-02-2014 11:10:58.950;-1;DESCRIBE
25-02-2014 11:11:01.097;6;DESCRIBE
25-02-2014 11:11:01.760;6;DESCRIBE
25-02-2014 11:11:02.996;6;DESCRIBE
25-02-2014 11:11:03.905;6;DESCRIBE
25-02-2014 11:11:04.595;6;DESCRIBE
25-02-2014 11:11:37.641;-1;LISTEN
25-02-2014 11:11:53.366;25;LISTEN
25-02-2014 11:11:54.561;-1;LISTEN
25-02-2014 11:11:57.910;25;LISTEN
25-02-2014 11:11:58.842;25;LISTEN
25-02-2014 11:12:03.521;25;LISTEN
25-02-2014 11:12:04.415;25;LISTEN
25-02-2014 11:12:05.846;25;LISTEN
25-02-2014 11:12:06.796;25;LISTEN
25-02-2014 11:12:07.648;25;LISTEN
25-02-2014 11:12:08.501;25;LISTEN
25-02-2014 11:12:09.328;25;LISTEN
25-02-2014 11:12:10.186;25;LISTEN
25-02-2014 11:12:10.917;25;LISTEN
25-02-2014 11:12:11.694;25;LISTEN
25-02-2014 11:12:12.498;25;LISTEN
25-02-2014 11:12:13.254;25;LISTEN
25-02-2014 11:12:22.133;17;LISTEN
25-02-2014 11:12:23.133;17;LISTEN
25-02-2014 11:12:24.335;17;DESCRIBE
25-02-2014 11:12:29.807;17;DESCRIBE
25-02-2014 11:12:41.719;17;LISTEN
25-02-2014 11:12:43.295;17;DESCRIBE
25-02-2014 11:12:44.060;17;DESCRIBE
25-02-2014 11:12:45.598;17;DESCRIBE
25-02-2014 11:12:48.170;17;LISTEN
25-02-2014 11:12:49.536;17;LISTEN
25-02-2014 11:12:54.474;17;LISTEN
25-02-2014 11:12:55.754;17;LISTEN
25-02-2014 11:12:58.515;17;DESCRIBE
25-02-2014 11:12:59.584;17;DESCRIBE
25-02-2014 11:13:00.496;17;LISTEN
25-02-2014 11:13:01.501;17;LISTEN
25-02-2014 11:13:02.399;17;LISTEN
25-02-2014 11:13:03.264;17;LISTEN
25-02-2014 11:13:04.164;17;LISTEN
25-02-2014 11:13:04.990;17;LISTEN
25-02-2014 11:13:05.837;17;LISTEN
25-02-2014 11:13:06.674;17;LISTEN
25-02-2014 11:13:10.519;17;LISTEN
25-02-2014 11:13:11.614;17;LISTEN
25-02-2014 11:13:12.474;17;LISTEN
25-02-2014 11:13:22.782;21;LISTEN
25-02-2014 11:13:26.619;21;DESCRIBE
25-02-2014 11:13:31.502;21;DESCRIBE
25-02-2014 11:13:32.161;21;DESCRIBE
25-02-2014 11:13:33.863;21;DESCRIBE
25-02-2014 11:13:35.202;21;LISTEN
25-02-2014 11:13:35.350;21;LISTEN
25-02-2014 11:13:36.272;21;LISTEN
25-02-2014 11:13:42.607;21;LISTEN
25-02-2014 11:13:43.784;21;LISTEN
25-02-2014 11:13:47.987;21;LISTEN
25-02-2014 11:13:49.479;21;LISTEN
25-02-2014 11:13:52.383;21;LISTEN
25-02-2014 11:13:54.860;21;LISTEN
25-02-2014 11:13:56.339;21;LISTEN
25-02-2014 11:13:57.715;21;LISTEN
25-02-2014 11:13:58.780;21;LISTEN
25-02-2014 11:13:59.855;21;LISTEN
25-02-2014 11:14:03.002;21;LISTEN
25-02-2014 11:14:04.155;21;LISTEN
25-02-2014 11:14:07.776;21;LISTEN
25-02-2014 11:14:09.301;21;LISTEN
25-02-2014 11:14:12.441;21;LISTEN
25-02-2014 11:14:13.413;21;LISTEN
25-02-2014 11:14:14.670;21;LISTEN
25-02-2014 11:14:16.035;21;LISTEN
25-02-2014 11:14:17.396;21;LISTEN
25-02-2014 11:14:18.839;21;LISTEN
25-02-2014 11:14:20.262;21;LISTEN
25-02-2014 11:14:28.792;14;LISTEN
25-02-2014 11:14:35.664;14;DESCRIBE
25-02-2014 11:14:37.234;14;LISTEN
25-02-2014 11:14:38.920;14;LISTEN
25-02-2014 11:14:40.723;14;LISTEN
25-02-2014 11:14:46.742;14;LISTEN
25-02-2014 11:14:49.545;14;LISTEN
25-02-2014 11:14:51.181;14;LISTEN
25-02-2014 11:14:54.896;26;LISTEN
25-02-2014 11:14:55.951;26;LISTEN
25-02-2014 11:14:56.987;26;LISTEN
25-02-2014 11:14:58.087;26;LISTEN
25-02-2014 11:15:02.159;26;LISTEN
25-02-2014 11:15:03.692;26;LISTEN
25-02-2014 11:15:04.630;26;LISTEN
