24-02-2014 10:12:50.765;20;LISTEN
24-02-2014 10:13:10.855;-1;LISTEN
24-02-2014 10:13:20.670;-1;LISTEN
24-02-2014 10:13:30.222;27;LISTEN
24-02-2014 10:13:32.102;27;LISTEN
24-02-2014 10:13:34.110;27;LISTEN
24-02-2014 10:13:40.824;20;TRANSLATE
24-02-2014 10:13:42.557;20;LISTEN
24-02-2014 10:13:48.229;27;TRANSLATE
24-02-2014 10:13:49.571;27;LISTEN
24-02-2014 10:13:58.587;11;LISTEN
24-02-2014 10:14:01.304;11;LISTEN
24-02-2014 10:14:02.821;11;TRANSLATE
24-02-2014 10:14:23.999;1;LISTEN
24-02-2014 10:14:36.915;-1;LISTEN
24-02-2014 10:14:38.583;0;LISTEN
24-02-2014 10:14:40.531;0;TRANSLATE
24-02-2014 10:14:42.592;0;TRANSLATE
24-02-2014 10:14:43.202;0;LISTEN
24-02-2014 10:14:51.487;1;LISTEN
24-02-2014 10:14:57.855;2;LISTEN
24-02-2014 10:14:59.652;2;TRANSLATE
24-02-2014 10:15:16.307;-1;TRANSLATE
24-02-2014 10:15:26.463;5;LISTEN
24-02-2014 10:15:28.037;5;LISTEN
24-02-2014 10:15:29.340;5;TRANSLATE
24-02-2014 10:15:44.931;16;TRANSLATE
24-02-2014 10:15:46.266;16;LISTEN
24-02-2014 10:16:11.138;-1;TRANSLATE
24-02-2014 10:16:31.920;23;TRANSLATE
24-02-2014 10:16:33.833;23;LISTEN
24-02-2014 10:16:58.722;1;TRANSLATE
24-02-2014 10:17:23.322;16;LISTEN
24-02-2014 10:18:40.172;20;TRANSLATE
24-02-2014 10:18:57.258;11;LISTEN
24-02-2014 10:19:10.871;-1;LISTEN
24-02-2014 10:20:01.784;-1;LISTEN
24-02-2014 10:20:05.335;27;LISTEN
24-02-2014 10:21:47.417;-1;LISTEN
24-02-2014 10:21:50.415;-1;LISTEN
24-02-2014 10:22:49.122;0;LISTEN
24-02-2014 10:23:08.138;-1;TRANSLATE
24-02-2014 10:23:09.848;1;TRANSLATE
24-02-2014 10:24:16.920;10;LISTEN
24-02-2014 10:24:53.703;-1;LISTEN
24-02-2014 10:24:55.536;-1;LISTEN
24-02-2014 10:25:45.556;11;TRANSLATE
25-02-2014 15:12:56.586;20;LISTEN
25-02-2014 15:13:03.107;-1;LISTEN
25-02-2014 15:13:05.520;20;LISTEN
25-02-2014 15:13:19.585;27;LISTEN
25-02-2014 15:13:20.656;27;TRANSLATE
25-02-2014 15:13:21.342;27;TRANSLATE
25-02-2014 15:13:21.792;27;LISTEN
25-02-2014 15:13:22.993;27;LISTEN
25-02-2014 15:13:26.685;11;LISTEN
25-02-2014 15:13:28.355;11;LISTEN
25-02-2014 15:13:39.081;5;LISTEN
25-02-2014 15:13:41.618;5;TRANSLATE
25-02-2014 15:13:42.637;5;TRANSLATE
25-02-2014 15:13:43.272;5;LISTEN
25-02-2014 15:13:46.575;1;LISTEN
25-02-2014 15:13:48.014;1;LISTEN
25-02-2014 15:13:50.886;1;LISTEN
25-02-2014 15:13:54.486;2;LISTEN
25-02-2014 15:13:57.989;0;LISTEN
25-02-2014 15:13:59.427;0;LISTEN
25-02-2014 15:14:01.267;1;LISTEN
25-02-2014 15:14:02.959;-1;LISTEN
25-02-2014 15:14:06.940;2;LISTEN
25-02-2014 15:14:11.742;6;LISTEN
25-02-2014 15:14:14.267;6;LISTEN
25-02-2014 15:14:23.528;4;LISTEN
25-02-2014 15:14:26.339;14;LISTEN
25-02-2014 15:14:29.575;14;LISTEN
25-02-2014 15:14:33.081;26;LISTEN
25-02-2014 15:14:37.242;26;LISTEN
25-02-2014 15:14:40.179;26;LISTEN
25-02-2014 15:14:43.215;26;LISTEN
25-02-2014 15:14:44.293;26;TRANSLATE
25-02-2014 15:14:44.992;26;TRANSLATE
25-02-2014 15:14:50.597;25;LISTEN
25-02-2014 15:14:54.828;17;LISTEN
25-02-2014 15:14:56.291;17;LISTEN
25-02-2014 15:14:57.276;17;LISTEN
25-02-2014 15:15:03.062;3;LISTEN
25-02-2014 15:15:04.309;3;LISTEN
25-02-2014 15:15:13.993;23;LISTEN
25-02-2014 15:15:15.100;23;LISTEN
25-02-2014 15:15:25.241;16;LISTEN
25-02-2014 15:15:47.437;-1;LISTEN
25-02-2014 15:16:03.285;20;LISTEN
25-02-2014 15:16:08.524;11;LISTEN
25-02-2014 15:16:13.740;-1;LISTEN
25-02-2014 15:16:15.204;-1;LISTEN
25-02-2014 15:16:15.993;27;LISTEN
25-02-2014 15:16:25.176;2;LISTEN
25-02-2014 15:16:28.023;1;LISTEN
25-02-2014 15:16:32.424;0;LISTEN
25-02-2014 15:16:35.599;5;LISTEN
25-02-2014 15:16:47.129;-1;LISTEN
25-02-2014 15:16:51.866;6;LISTEN
25-02-2014 15:16:53.545;6;LISTEN
25-02-2014 15:16:56.874;26;LISTEN
25-02-2014 15:16:58.084;26;LISTEN
25-02-2014 15:18:19.301;-1;LISTEN
25-02-2014 15:18:20.310;10;LISTEN
25-02-2014 15:18:22.549;10;LISTEN
25-02-2014 15:18:23.809;10;LISTEN
25-02-2014 15:18:35.887;-1;LISTEN
25-02-2014 15:18:45.365;24;LISTEN
25-02-2014 15:18:52.704;7;LISTEN
25-02-2014 15:18:54.174;7;LISTEN
25-02-2014 15:18:57.516;15;LISTEN
25-02-2014 15:18:59.628;15;TRANSLATE
25-02-2014 15:19:00.585;15;TRANSLATE
25-02-2014 15:19:01.007;15;LISTEN
25-02-2014 15:19:03.623;9;LISTEN
25-02-2014 15:19:03.809;9;LISTEN
25-02-2014 15:19:05.951;9;LISTEN
25-02-2014 15:19:12.126;19;LISTEN
25-02-2014 15:19:14.493;19;TRANSLATE
25-02-2014 15:19:15.028;19;TRANSLATE
25-02-2014 15:19:17.544;29;LISTEN
25-02-2014 15:19:18.806;29;LISTEN
25-02-2014 15:19:33.718;29;LISTEN
25-02-2014 15:19:43.919;12;LISTEN
25-02-2014 15:19:47.612;22;LISTEN
25-02-2014 15:19:50.705;28;LISTEN
25-02-2014 15:19:54.040;28;LISTEN
25-02-2014 15:19:56.424;13;LISTEN
25-02-2014 15:20:02.370;12;LISTEN
25-02-2014 15:20:04.021;12;LISTEN
25-02-2014 15:20:23.929;-1;LISTEN
25-02-2014 15:20:32.943;21;LISTEN
25-02-2014 15:20:34.617;21;LISTEN
25-02-2014 15:20:39.491;21;LISTEN
25-02-2014 15:20:44.176;21;LISTEN
25-02-2014 15:20:45.412;21;LISTEN
25-02-2014 15:20:53.247;17;LISTEN
25-02-2014 15:20:54.478;17;LISTEN
25-02-2014 15:21:03.372;25;LISTEN
25-02-2014 15:21:04.944;25;LISTEN
25-02-2014 15:21:16.117;3;LISTEN
25-02-2014 15:21:27.053;-1;LISTEN
25-02-2014 15:21:28.099;26;LISTEN
25-02-2014 15:21:29.794;26;LISTEN
25-02-2014 15:21:50.766;6;LISTEN
25-02-2014 15:21:53.769;4;LISTEN
25-02-2014 15:21:57.205;14;LISTEN
25-02-2014 15:21:59.183;14;LISTEN
26-02-2014 10:35:14.822;20;LISTEN
26-02-2014 10:35:16.418;20;LISTEN
26-02-2014 10:35:20.006;-1;LISTEN
26-02-2014 10:35:21.909;11;LISTEN
26-02-2014 10:35:47.746;-1;LISTEN
26-02-2014 10:35:52.623;1;LISTEN
26-02-2014 10:35:55.603;5;LISTEN
26-02-2014 10:36:01.944;6;LISTEN
26-02-2014 10:36:03.709;6;LISTEN
26-02-2014 10:36:33.993;-1;LISTEN
26-02-2014 10:36:43.102;4;LISTEN
26-02-2014 10:36:47.648;26;LISTEN
26-02-2014 10:36:50.385;14;LISTEN
26-02-2014 10:37:05.873;25;LISTEN
26-02-2014 10:37:09.074;17;LISTEN
26-02-2014 10:37:10.541;17;LISTEN
26-02-2014 10:37:34.998;21;LISTEN
26-02-2014 10:37:36.481;21;LISTEN
26-02-2014 10:37:37.799;21;LISTEN
