07-03-2014 13:59:18.997;0;NO;busugin
07-03-2014 13:59:19.525;0;NEXT; 
07-03-2014 13:59:20.677;0;NO;lumisan
07-03-2014 13:59:21.140;0;NEXT; 
07-03-2014 13:59:22.132;0;YES;manuod
07-03-2014 13:59:22.628;0;NEXT; 
07-03-2014 13:59:23.924;0;NO;masa
07-03-2014 13:59:24.372;0;NEXT; 
07-03-2014 13:59:25.395;0;YES;isaksak
07-03-2014 13:59:25.859;0;NEXT; 
07-03-2014 13:59:27.618;0;NO;inggitin
07-03-2014 13:59:28.050;0;NEXT; 
07-03-2014 13:59:29.234;0;YES;ihain
07-03-2014 13:59:29.746;0;NEXT; 
07-03-2014 13:59:30.929;0;YES;baso
07-03-2014 13:59:31.425;0;NEXT; 
07-03-2014 13:59:32.705;0;NO;sagutin
07-03-2014 13:59:33.184;0;NEXT; 
07-03-2014 13:59:34.320;0;YES;talaarawan
07-03-2014 13:59:34.832;0;NEXT; 
07-03-2014 13:59:36.528;0;YES;batubalani
07-03-2014 13:59:37.023;0;NEXT; 
07-03-2014 13:59:38.255;0;YES;maupo
07-03-2014 13:59:38.767;0;NEXT; 
07-03-2014 13:59:39.855;0;YES;burahin
07-03-2014 13:59:40.334;0;NEXT; 
07-03-2014 13:59:42.269;0;NO;magsuot
07-03-2014 13:59:42.862;0;NEXT; 
07-03-2014 13:59:45.155;0;YES;babasahin
07-03-2014 13:59:45.794;0;NEXT; 
07-03-2014 13:59:47.027;0;YES;tamaan
07-03-2014 13:59:47.570;0;NEXT; 
07-03-2014 13:59:50.199;0;NO;pantulog
07-03-2014 13:59:50.854;0;NEXT; 
07-03-2014 13:59:52.134;0;YES;itapon
07-03-2014 13:59:52.822;0;NEXT; 
07-03-2014 13:59:54.357;0;NO;harangin
07-03-2014 13:59:54.902;0;NEXT; 
07-03-2014 13:59:56.229;0;NO;tuusin
07-03-2014 13:59:56.853;0;NEXT; 
07-03-2014 14:00:00.893;0;NO;isuksok
07-03-2014 14:00:01.533;0;NEXT; 
07-03-2014 14:00:03.069;0;NO;preso
07-03-2014 14:00:03.708;0;NEXT; 
07-03-2014 14:00:04.892;0;YES;bote
07-03-2014 14:00:05.387;0;NEXT; 
07-03-2014 14:00:06.587;0;YES;magbasa
07-03-2014 14:00:07.067;0;NEXT; 
07-03-2014 14:00:08.075;0;YES;umagos
07-03-2014 14:00:08.570;0;NEXT; 
07-03-2014 14:00:10.394;0;NO;antukin
07-03-2014 14:00:11.018;0;NEXT; 
07-03-2014 14:00:12.841;0;NO;talapindutan
07-03-2014 14:00:13.849;0;NEXT; 
07-03-2014 14:00:14.984;0;YES;itulak
07-03-2014 14:00:15.480;0;NEXT; 
07-03-2014 14:00:17.096;0;YES;pindutin
07-03-2014 14:00:17.592;0;NEXT; 
07-03-2014 14:00:18.903;0;NO;ilaw
07-03-2014 14:00:19.399;0;NEXT; 
07-03-2014 14:00:20.423;0;YES;oras
07-03-2014 14:00:20.904;0;NEXT; 
07-03-2014 14:00:22.646;0;NO;alimuong
07-03-2014 14:00:23.174;0;NEXT; 
07-03-2014 14:00:24.261;0;YES;magbayad
07-03-2014 14:00:24.741;0;NEXT; 
07-03-2014 14:00:26.709;0;NO;balarila
07-03-2014 14:00:27.237;0;NEXT; 
07-03-2014 14:00:28.789;0;YES;asukal
07-03-2014 14:00:29.284;0;NEXT; 
07-03-2014 14:00:30.787;0;YES;asinan
07-03-2014 14:00:31.267;0;NEXT; 
07-03-2014 14:00:32.627;0;YES;tubig
07-03-2014 14:00:33.123;0;NEXT; 
07-03-2014 14:00:34.770;0;NO;bangko
07-03-2014 14:00:35.298;0;NEXT; 
07-03-2014 14:00:36.626;0;YES;alak
07-03-2014 14:00:37.090;0;NEXT; 
07-03-2014 14:00:38.193;0;YES;ipatong
07-03-2014 14:00:38.657;0;NEXT; 
07-03-2014 14:00:39.744;0;YES;inumin
07-03-2014 14:00:40.240;0;NEXT; 
07-03-2014 14:00:41.296;0;YES;pagkain
07-03-2014 14:00:41.760;0;NEXT; 
07-03-2014 14:00:42.944;0;YES;bintana
